year,month,region,temp
2017,3,Baden-Wuerttemberg,7.39
2017,3,Bayern,6.72
2017,3,Hessen,7.470000000000001
2017,3,Mecklenburg-Vorpommern,6.23
2017,3,Niedersachsen,7.470000000000001
2017,3,Niedersachsen/Hamburg/Bremen,7.46
2017,3,Nordrhein-Westfalen,8.33
2017,3,Rheinland-Pfalz,8.139999999999999
2017,3,Schleswig-Holstein,6.31
2017,3,Saarland,8.41
2017,3,Sachsen,6.78
2017,3,Sachsen-Anhalt,7.38
2017,3,Thueringen/Sachsen-Anhalt,7.09
2017,3,Thueringen,6.72
2017,3,Deutschland,7.2
2018,3,Brandenburg/Berlin,1.4
2018,3,Brandenburg,1.3900000000000001
2018,3,Baden-Wuerttemberg,3.19
2018,3,Bayern,2.24
2018,3,Hessen,2.8299999999999996
2018,3,Mecklenburg-Vorpommern,0.76
2018,3,Niedersachsen,2.62
2018,3,Niedersachsen/Hamburg/Bremen,2.61
2018,3,Nordrhein-Westfalen,3.8
2018,3,Rheinland-Pfalz,3.55
2018,3,Schleswig-Holstein,1.56
2018,3,Saarland,3.8099999999999996
2018,3,Sachsen,1.32
2018,3,Sachsen-Anhalt,1.96
2018,3,Thueringen/Sachsen-Anhalt,1.79
2018,3,Thueringen,1.58
2018,3,Deutschland,2.36
2019,3,Brandenburg/Berlin,6.84
2019,3,Brandenburg,6.83
2019,3,Baden-Wuerttemberg,6.39
2019,3,Bayern,5.89
2019,3,Hessen,6.58
2019,3,Mecklenburg-Vorpommern,6.38
2019,3,Niedersachsen,7.07
2019,3,Niedersachsen/Hamburg/Bremen,7.07
2019,3,Nordrhein-Westfalen,7.17
2019,3,Rheinland-Pfalz,6.92
2019,3,Schleswig-Holstein,6.470000000000001
2019,3,Saarland,7.21
2019,3,Sachsen,6.44
2019,3,Sachsen-Anhalt,7.109999999999999
2019,3,Thueringen/Sachsen-Anhalt,6.67
2019,3,Thueringen,6.1
2019,3,Deutschland,6.58
2020,3,Brandenburg/Berlin,5.17
2020,3,Brandenburg,5.1499999999999995
2020,3,Baden-Wuerttemberg,5.17
2020,3,Bayern,4.609999999999999
2020,3,Hessen,5.59
2020,3,Mecklenburg-Vorpommern,4.9
2020,3,Niedersachsen,5.81
2020,3,Niedersachsen/Hamburg/Bremen,5.81
2020,3,Nordrhein-Westfalen,6.23
2020,3,Rheinland-Pfalz,6.03
2020,3,Schleswig-Holstein,5.31
2020,3,Saarland,6.31
2020,3,Sachsen,4.56
2020,3,Sachsen-Anhalt,5.4
2020,3,Thueringen/Sachsen-Anhalt,5.02
2020,3,Thueringen,4.51
2020,3,Deutschland,5.2700000000000005
2021,3,Brandenburg/Berlin,4.94
2021,3,Brandenburg,4.92
2021,3,Baden-Wuerttemberg,4.51
2021,3,Bayern,3.79
2021,3,Hessen,4.91
2021,3,Mecklenburg-Vorpommern,4.659999999999999
2021,3,Niedersachsen,5.41
2021,3,Niedersachsen/Hamburg/Bremen,5.41
2021,3,Nordrhein-Westfalen,5.78
2021,3,Rheinland-Pfalz,5.55
2021,3,Schleswig-Holstein,4.85
2021,3,Saarland,5.83
2021,3,Sachsen,4.25
2021,3,Sachsen-Anhalt,5.21
2021,3,Thueringen/Sachsen-Anhalt,4.76
2021,3,Thueringen,4.17
2021,3,Deutschland,4.7700000000000005
2022,3,Brandenburg/Berlin,4.76
2022,3,Brandenburg,4.74
2022,3,Baden-Wuerttemberg,5.4
2022,3,Bayern,4.39
2022,3,Hessen,5.37
2022,3,Mecklenburg-Vorpommern,4.46
2022,3,Niedersachsen,5.45
2022,3,Niedersachsen/Hamburg/Bremen,5.45
2022,3,Nordrhein-Westfalen,6.59
2022,3,Rheinland-Pfalz,6.430000000000001
2022,3,Schleswig-Holstein,4.79
2022,3,Saarland,6.95
2022,3,Sachsen,4.18
2022,3,Sachsen-Anhalt,4.819999999999999
2022,3,Thueringen/Sachsen-Anhalt,4.49
2022,3,Thueringen,4.05
2022,3,Deutschland,5.09
1881,4,Brandenburg/Berlin,5.56
1881,4,Brandenburg,5.55
1881,4,Baden-Wuerttemberg,6.63
1881,4,Bayern,5.01
1881,4,Hessen,5.88
1881,4,Mecklenburg-Vorpommern,4.63
1881,4,Niedersachsen,5.64
1881,4,Niedersachsen/Hamburg/Bremen,5.64
1881,4,Nordrhein-Westfalen,6.44
1881,4,Rheinland-Pfalz,6.6499999999999995
1881,4,Schleswig-Holstein,5.02
1881,4,Saarland,7.08
1881,4,Sachsen,4.41
1881,4,Sachsen-Anhalt,5.51
1881,4,Thueringen/Sachsen-Anhalt,5.04
1881,4,Thueringen,4.430000000000001
1881,4,Deutschland,5.55
1882,4,Brandenburg/Berlin,8.25
1882,4,Brandenburg,8.229999999999999
1882,4,Baden-Wuerttemberg,7.92
1882,4,Bayern,6.92
1882,4,Hessen,7.7700000000000005
1882,4,Mecklenburg-Vorpommern,7.4
1882,4,Niedersachsen,8.07
1882,4,Niedersachsen/Hamburg/Bremen,8.08
1882,4,Nordrhein-Westfalen,8.47
1882,4,Rheinland-Pfalz,8.1
1882,4,Schleswig-Holstein,7.52
1882,4,Saarland,8.370000000000001
1882,4,Sachsen,7.2
1882,4,Sachsen-Anhalt,8.15
1882,4,Thueringen/Sachsen-Anhalt,7.64
1882,4,Thueringen,7
1882,4,Deutschland,7.71
1883,4,Brandenburg/Berlin,5.94
1883,4,Brandenburg,5.930000000000001
1883,4,Baden-Wuerttemberg,6.79
1883,4,Bayern,5.23
1883,4,Hessen,6.39
1883,4,Mecklenburg-Vorpommern,5.29
1883,4,Niedersachsen,6.49
1883,4,Niedersachsen/Hamburg/Bremen,6.49
1883,4,Nordrhein-Westfalen,7.359999999999999
1883,4,Rheinland-Pfalz,7.22
1883,4,Schleswig-Holstein,5.930000000000001
1883,4,Saarland,7.659999999999999
1883,4,Sachsen,4.88
1883,4,Sachsen-Anhalt,5.970000000000001
1883,4,Thueringen/Sachsen-Anhalt,5.46
1883,4,Thueringen,4.81
1883,4,Deutschland,6.06
1884,4,Brandenburg/Berlin,6.13
1884,4,Brandenburg,6.119999999999999
1884,4,Baden-Wuerttemberg,6.53
1884,4,Bayern,5.56
1884,4,Hessen,6.18
1884,4,Mecklenburg-Vorpommern,5.54
1884,4,Niedersachsen,6.37
1884,4,Niedersachsen/Hamburg/Bremen,6.37
1884,4,Nordrhein-Westfalen,6.930000000000001
1884,4,Rheinland-Pfalz,6.59
1884,4,Schleswig-Holstein,5.89
1884,4,Saarland,6.96
1884,4,Sachsen,5.1899999999999995
1884,4,Sachsen-Anhalt,6.1
1884,4,Thueringen/Sachsen-Anhalt,5.68
1884,4,Thueringen,5.1499999999999995
1884,4,Deutschland,6.06
1885,4,Brandenburg/Berlin,10.239999999999998
1885,4,Brandenburg,10.229999999999999
1885,4,Baden-Wuerttemberg,9.360000000000001
1885,4,Bayern,8.88
1885,4,Hessen,9.38
1885,4,Mecklenburg-Vorpommern,8.31
1885,4,Niedersachsen,9.05
1885,4,Niedersachsen/Hamburg/Bremen,9.05
1885,4,Nordrhein-Westfalen,9.639999999999999
1885,4,Rheinland-Pfalz,9.350000000000001
1885,4,Schleswig-Holstein,7.88
1885,4,Saarland,9.6
1885,4,Sachsen,9.719999999999999
1885,4,Sachsen-Anhalt,9.97
1885,4,Thueringen/Sachsen-Anhalt,9.57
1885,4,Thueringen,9.05
1885,4,Deutschland,9.229999999999999
1886,4,Brandenburg/Berlin,9.52
1886,4,Brandenburg,9.52
1886,4,Baden-Wuerttemberg,9.38
1886,4,Bayern,8.57
1886,4,Hessen,8.91
1886,4,Mecklenburg-Vorpommern,8
1886,4,Niedersachsen,8.2
1886,4,Niedersachsen/Hamburg/Bremen,8.2
1886,4,Nordrhein-Westfalen,8.82
1886,4,Rheinland-Pfalz,9.2
1886,4,Schleswig-Holstein,7.31
1886,4,Saarland,9.59
1886,4,Sachsen,8.870000000000001
1886,4,Sachsen-Anhalt,9.32
1886,4,Thueringen/Sachsen-Anhalt,8.88
1886,4,Thueringen,8.31
1886,4,Deutschland,8.729999999999999
1887,4,Brandenburg/Berlin,8.09
1887,4,Brandenburg,8.08
1887,4,Baden-Wuerttemberg,7.4
1887,4,Bayern,6.56
1887,4,Hessen,7.07
1887,4,Mecklenburg-Vorpommern,7.07
1887,4,Niedersachsen,6.94
1887,4,Niedersachsen/Hamburg/Bremen,6.94
1887,4,Nordrhein-Westfalen,7.3
1887,4,Rheinland-Pfalz,7.34
1887,4,Schleswig-Holstein,6.52
1887,4,Saarland,7.53
1887,4,Sachsen,6.91
1887,4,Sachsen-Anhalt,7.79
1887,4,Thueringen/Sachsen-Anhalt,7.21
1887,4,Thueringen,6.470000000000001
1887,4,Deutschland,7.09
1888,4,Brandenburg/Berlin,6.6499999999999995
1888,4,Brandenburg,6.64
1888,4,Baden-Wuerttemberg,5.87
1888,4,Bayern,5.28
1888,4,Hessen,5.95
1888,4,Mecklenburg-Vorpommern,4.98
1888,4,Niedersachsen,5.51
1888,4,Niedersachsen/Hamburg/Bremen,5.51
1888,4,Nordrhein-Westfalen,6.1
1888,4,Rheinland-Pfalz,6.18
1888,4,Schleswig-Holstein,4.159999999999999
1888,4,Saarland,6.42
1888,4,Sachsen,5.78
1888,4,Sachsen-Anhalt,6.35
1888,4,Thueringen/Sachsen-Anhalt,5.85
1888,4,Thueringen,5.21
1888,4,Deutschland,5.68
1889,4,Brandenburg/Berlin,7.92
1889,4,Brandenburg,7.91
1889,4,Baden-Wuerttemberg,6.81
1889,4,Bayern,6.1499999999999995
1889,4,Hessen,7.13
1889,4,Mecklenburg-Vorpommern,6.5
1889,4,Niedersachsen,7.109999999999999
1889,4,Niedersachsen/Hamburg/Bremen,7.109999999999999
1889,4,Nordrhein-Westfalen,7.56
1889,4,Rheinland-Pfalz,7.1499999999999995
1889,4,Schleswig-Holstein,5.94
1889,4,Saarland,7.319999999999999
1889,4,Sachsen,6.67
1889,4,Sachsen-Anhalt,7.52
1889,4,Thueringen/Sachsen-Anhalt,7.01
1889,4,Thueringen,6.359999999999999
1889,4,Deutschland,6.88
1890,4,Brandenburg/Berlin,8.09
1890,4,Brandenburg,8.08
1890,4,Baden-Wuerttemberg,7.1
1890,4,Bayern,6.54
1890,4,Hessen,6.5
1890,4,Mecklenburg-Vorpommern,6.63
1890,4,Niedersachsen,6.54
1890,4,Niedersachsen/Hamburg/Bremen,6.54
1890,4,Nordrhein-Westfalen,6.67
1890,4,Rheinland-Pfalz,6.76
1890,4,Schleswig-Holstein,6.24
1890,4,Saarland,7.1
1890,4,Sachsen,7.06
1890,4,Sachsen-Anhalt,7.46
1890,4,Thueringen/Sachsen-Anhalt,6.859999999999999
1890,4,Thueringen,6.119999999999999
1890,4,Deutschland,6.81
1891,4,Brandenburg/Berlin,5.659999999999999
1891,4,Brandenburg,5.6499999999999995
1891,4,Baden-Wuerttemberg,5.42
1891,4,Bayern,4.28
1891,4,Hessen,5.25
1891,4,Mecklenburg-Vorpommern,4.85
1891,4,Niedersachsen,5.28
1891,4,Niedersachsen/Hamburg/Bremen,5.28
1891,4,Nordrhein-Westfalen,5.609999999999999
1891,4,Rheinland-Pfalz,5.67
1891,4,Schleswig-Holstein,5.08
1891,4,Saarland,6
1891,4,Sachsen,4.56
1891,4,Sachsen-Anhalt,5.33
1891,4,Thueringen/Sachsen-Anhalt,4.83
1891,4,Thueringen,4.2
1891,4,Deutschland,5.07
1892,4,Brandenburg/Berlin,7.49
1892,4,Brandenburg,7.48
1892,4,Baden-Wuerttemberg,7.79
1892,4,Bayern,6.71
1892,4,Hessen,7.21
1892,4,Mecklenburg-Vorpommern,6.319999999999999
1892,4,Niedersachsen,6.63
1892,4,Niedersachsen/Hamburg/Bremen,6.63
1892,4,Nordrhein-Westfalen,7.35
1892,4,Rheinland-Pfalz,7.7700000000000005
1892,4,Schleswig-Holstein,5.96
1892,4,Saarland,8.44
1892,4,Sachsen,6.6
1892,4,Sachsen-Anhalt,7.53
1892,4,Thueringen/Sachsen-Anhalt,7.09
1892,4,Thueringen,6.54
1892,4,Deutschland,7.01
1893,4,Brandenburg/Berlin,8.33
1893,4,Brandenburg,8.32
1893,4,Baden-Wuerttemberg,10.5
1893,4,Bayern,8.38
1893,4,Hessen,9.59
1893,4,Mecklenburg-Vorpommern,7.319999999999999
1893,4,Niedersachsen,8.33
1893,4,Niedersachsen/Hamburg/Bremen,8.33
1893,4,Nordrhein-Westfalen,10.08
1893,4,Rheinland-Pfalz,10.67
1893,4,Schleswig-Holstein,7.53
1893,4,Saarland,11.5
1893,4,Sachsen,7.84
1893,4,Sachsen-Anhalt,8.629999999999999
1893,4,Thueringen/Sachsen-Anhalt,8.39
1893,4,Thueringen,8.08
1893,4,Deutschland,8.83
1894,4,Brandenburg/Berlin,10.28
1894,4,Brandenburg,10.27
1894,4,Baden-Wuerttemberg,10.08
1894,4,Bayern,9.209999999999999
1894,4,Hessen,10.42
1894,4,Mecklenburg-Vorpommern,8.94
1894,4,Niedersachsen,10.17
1894,4,Niedersachsen/Hamburg/Bremen,10.17
1894,4,Nordrhein-Westfalen,11.05
1894,4,Rheinland-Pfalz,10.54
1894,4,Schleswig-Holstein,9.209999999999999
1894,4,Saarland,11
1894,4,Sachsen,9.639999999999999
1894,4,Sachsen-Anhalt,10.139999999999999
1894,4,Thueringen/Sachsen-Anhalt,9.76
1894,4,Thueringen,9.27
1894,4,Deutschland,9.92
1895,4,Brandenburg/Berlin,9.27
1895,4,Brandenburg,9.26
1895,4,Baden-Wuerttemberg,8.98
1895,4,Bayern,7.78
1895,4,Hessen,8.65
1895,4,Mecklenburg-Vorpommern,8.209999999999999
1895,4,Niedersachsen,8.729999999999999
1895,4,Niedersachsen/Hamburg/Bremen,8.729999999999999
1895,4,Nordrhein-Westfalen,9.139999999999999
1895,4,Rheinland-Pfalz,8.84
1895,4,Schleswig-Holstein,7.89
1895,4,Saarland,9.32
1895,4,Sachsen,8.360000000000001
1895,4,Sachsen-Anhalt,9.04
1895,4,Thueringen/Sachsen-Anhalt,8.54
1895,4,Thueringen,7.9
1895,4,Deutschland,8.55
1896,4,Brandenburg/Berlin,6.85
1896,4,Brandenburg,6.84
1896,4,Baden-Wuerttemberg,5.609999999999999
1896,4,Bayern,4.54
1896,4,Hessen,6.02
1896,4,Mecklenburg-Vorpommern,6.18
1896,4,Niedersachsen,6.58
1896,4,Niedersachsen/Hamburg/Bremen,6.58
1896,4,Nordrhein-Westfalen,6.6499999999999995
1896,4,Rheinland-Pfalz,6.319999999999999
1896,4,Schleswig-Holstein,6.08
1896,4,Saarland,6.659999999999999
1896,4,Sachsen,5.55
1896,4,Sachsen-Anhalt,6.6
1896,4,Thueringen/Sachsen-Anhalt,5.970000000000001
1896,4,Thueringen,5.18
1896,4,Deutschland,5.9
1897,4,Brandenburg/Berlin,8.05
1897,4,Brandenburg,8.05
1897,4,Baden-Wuerttemberg,7.7
1897,4,Bayern,6.56
1897,4,Hessen,7.23
1897,4,Mecklenburg-Vorpommern,7.04
1897,4,Niedersachsen,7.159999999999999
1897,4,Niedersachsen/Hamburg/Bremen,7.159999999999999
1897,4,Nordrhein-Westfalen,7.430000000000001
1897,4,Rheinland-Pfalz,7.5
1897,4,Schleswig-Holstein,6.59
1897,4,Saarland,7.81
1897,4,Sachsen,7.29
1897,4,Sachsen-Anhalt,7.73
1897,4,Thueringen/Sachsen-Anhalt,7.22
1897,4,Thueringen,6.59
1897,4,Deutschland,7.21
1898,4,Brandenburg/Berlin,7.6
1898,4,Brandenburg,7.59
1898,4,Baden-Wuerttemberg,8.08
1898,4,Bayern,7.01
1898,4,Hessen,7.51
1898,4,Mecklenburg-Vorpommern,6.13
1898,4,Niedersachsen,7.13
1898,4,Niedersachsen/Hamburg/Bremen,7.13
1898,4,Nordrhein-Westfalen,7.89
1898,4,Rheinland-Pfalz,8.06
1898,4,Schleswig-Holstein,6.08
1898,4,Saarland,8.51
1898,4,Sachsen,7.21
1898,4,Sachsen-Anhalt,7.4
1898,4,Thueringen/Sachsen-Anhalt,6.96
1898,4,Thueringen,6.39
1898,4,Deutschland,7.2700000000000005
1899,4,Brandenburg/Berlin,8.04
1899,4,Brandenburg,8.03
1899,4,Baden-Wuerttemberg,7.28
1899,4,Bayern,6.38
1899,4,Hessen,7.14
1899,4,Mecklenburg-Vorpommern,6.96
1899,4,Niedersachsen,7.22
1899,4,Niedersachsen/Hamburg/Bremen,7.23
1899,4,Nordrhein-Westfalen,7.37
1899,4,Rheinland-Pfalz,7.4
1899,4,Schleswig-Holstein,6.75
1899,4,Saarland,7.72
1899,4,Sachsen,7.3
1899,4,Sachsen-Anhalt,7.84
1899,4,Thueringen/Sachsen-Anhalt,7.28
1899,4,Thueringen,6.57
1899,4,Deutschland,7.13
1900,4,Brandenburg/Berlin,6.970000000000001
1900,4,Brandenburg,6.96
1900,4,Baden-Wuerttemberg,6.84
1900,4,Bayern,5.56
1900,4,Hessen,6.83
1900,4,Mecklenburg-Vorpommern,5.94
1900,4,Niedersachsen,6.609999999999999
1900,4,Niedersachsen/Hamburg/Bremen,6.609999999999999
1900,4,Nordrhein-Westfalen,7.06
1900,4,Rheinland-Pfalz,7.28
1900,4,Schleswig-Holstein,5.58
1900,4,Saarland,7.67
1900,4,Sachsen,6.49
1900,4,Sachsen-Anhalt,7.109999999999999
1900,4,Thueringen/Sachsen-Anhalt,6.619999999999999
1900,4,Thueringen,5.99
1900,4,Deutschland,6.46
1901,4,Brandenburg/Berlin,8.54
1901,4,Brandenburg,8.53
1901,4,Baden-Wuerttemberg,8.1
1901,4,Bayern,7.52
1901,4,Hessen,8.25
1901,4,Mecklenburg-Vorpommern,7.35
1901,4,Niedersachsen,8.2
1901,4,Niedersachsen/Hamburg/Bremen,8.2
1901,4,Nordrhein-Westfalen,8.61
1901,4,Rheinland-Pfalz,8.54
1901,4,Schleswig-Holstein,7.26
1901,4,Saarland,8.83
1901,4,Sachsen,7.859999999999999
1901,4,Sachsen-Anhalt,8.48
1901,4,Thueringen/Sachsen-Anhalt,8.01
1901,4,Thueringen,7.42
1901,4,Deutschland,8.02
1902,4,Brandenburg/Berlin,7.1499999999999995
1902,4,Brandenburg,7.14
1902,4,Baden-Wuerttemberg,9.3
1902,4,Bayern,8.27
1902,4,Hessen,8.55
1902,4,Mecklenburg-Vorpommern,5.7
1902,4,Niedersachsen,7.44
1902,4,Niedersachsen/Hamburg/Bremen,7.430000000000001
1902,4,Nordrhein-Westfalen,8.5
1902,4,Rheinland-Pfalz,8.870000000000001
1902,4,Schleswig-Holstein,6.05
1902,4,Saarland,9.31
1902,4,Sachsen,7.119999999999999
1902,4,Sachsen-Anhalt,7.48
1902,4,Thueringen/Sachsen-Anhalt,7.3
1902,4,Thueringen,7.06
1902,4,Deutschland,7.819999999999999
1903,4,Brandenburg/Berlin,5.68
1903,4,Brandenburg,5.67
1903,4,Baden-Wuerttemberg,4.22
1903,4,Bayern,4.02
1903,4,Hessen,4.29
1903,4,Mecklenburg-Vorpommern,4.67
1903,4,Niedersachsen,5.09
1903,4,Niedersachsen/Hamburg/Bremen,5.1
1903,4,Nordrhein-Westfalen,4.63
1903,4,Rheinland-Pfalz,4.430000000000001
1903,4,Schleswig-Holstein,5.06
1903,4,Saarland,4.58
1903,4,Sachsen,4.819999999999999
1903,4,Sachsen-Anhalt,5.5
1903,4,Thueringen/Sachsen-Anhalt,4.88
1903,4,Thueringen,4.109999999999999
1903,4,Deutschland,4.6499999999999995
1904,4,Brandenburg/Berlin,9.17
1904,4,Brandenburg,9.16
1904,4,Baden-Wuerttemberg,9.15
1904,4,Bayern,8.729999999999999
1904,4,Hessen,9.16
1904,4,Mecklenburg-Vorpommern,7.57
1904,4,Niedersachsen,8.59
1904,4,Niedersachsen/Hamburg/Bremen,8.59
1904,4,Nordrhein-Westfalen,9.16
1904,4,Rheinland-Pfalz,9.31
1904,4,Schleswig-Holstein,7.67
1904,4,Saarland,9.52
1904,4,Sachsen,9.04
1904,4,Sachsen-Anhalt,9.29
1904,4,Thueringen/Sachsen-Anhalt,9.01
1904,4,Thueringen,8.65
1904,4,Deutschland,8.82
1905,4,Brandenburg/Berlin,5.8
1905,4,Brandenburg,5.79
1905,4,Baden-Wuerttemberg,6.98
1905,4,Bayern,5.859999999999999
1905,4,Hessen,6.3
1905,4,Mecklenburg-Vorpommern,4.609999999999999
1905,4,Niedersachsen,5.54
1905,4,Niedersachsen/Hamburg/Bremen,5.54
1905,4,Nordrhein-Westfalen,6.34
1905,4,Rheinland-Pfalz,7
1905,4,Schleswig-Holstein,4.7700000000000005
1905,4,Saarland,7.48
1905,4,Sachsen,5.38
1905,4,Sachsen-Anhalt,5.84
1905,4,Thueringen/Sachsen-Anhalt,5.56
1905,4,Thueringen,5.21
1905,4,Deutschland,5.89
1906,4,Brandenburg/Berlin,9.42
1906,4,Brandenburg,9.41
1906,4,Baden-Wuerttemberg,7.74
1906,4,Bayern,7.319999999999999
1906,4,Hessen,7.94
1906,4,Mecklenburg-Vorpommern,7.72
1906,4,Niedersachsen,7.94
1906,4,Niedersachsen/Hamburg/Bremen,7.95
1906,4,Nordrhein-Westfalen,8.02
1906,4,Rheinland-Pfalz,7.819999999999999
1906,4,Schleswig-Holstein,7.4
1906,4,Saarland,8.06
1906,4,Sachsen,8.43
1906,4,Sachsen-Anhalt,8.98
1906,4,Thueringen/Sachsen-Anhalt,8.29
1906,4,Thueringen,7.430000000000001
1906,4,Deutschland,7.95
1907,4,Brandenburg/Berlin,6.72
1907,4,Brandenburg,6.71
1907,4,Baden-Wuerttemberg,6.02
1907,4,Bayern,5.1499999999999995
1907,4,Hessen,6.21
1907,4,Mecklenburg-Vorpommern,5.859999999999999
1907,4,Niedersachsen,6.6
1907,4,Niedersachsen/Hamburg/Bremen,6.609999999999999
1907,4,Nordrhein-Westfalen,7.04
1907,4,Rheinland-Pfalz,6.45
1907,4,Schleswig-Holstein,5.89
1907,4,Saarland,6.819999999999999
1907,4,Sachsen,5.74
1907,4,Sachsen-Anhalt,6.619999999999999
1907,4,Thueringen/Sachsen-Anhalt,5.98
1907,4,Thueringen,5.18
1907,4,Deutschland,6.09
1908,4,Brandenburg/Berlin,6.08
1908,4,Brandenburg,6.07
1908,4,Baden-Wuerttemberg,5.39
1908,4,Bayern,4.9
1908,4,Hessen,5.44
1908,4,Mecklenburg-Vorpommern,5.09
1908,4,Niedersachsen,5.53
1908,4,Niedersachsen/Hamburg/Bremen,5.54
1908,4,Nordrhein-Westfalen,5.609999999999999
1908,4,Rheinland-Pfalz,5.7700000000000005
1908,4,Schleswig-Holstein,5.17
1908,4,Saarland,6.119999999999999
1908,4,Sachsen,5.21
1908,4,Sachsen-Anhalt,5.81
1908,4,Thueringen/Sachsen-Anhalt,5.21
1908,4,Thueringen,4.46
1908,4,Deutschland,5.37
1909,4,Brandenburg/Berlin,7.76
1909,4,Brandenburg,7.75
1909,4,Baden-Wuerttemberg,8.59
1909,4,Bayern,7.73
1909,4,Hessen,8.18
1909,4,Mecklenburg-Vorpommern,6.37
1909,4,Niedersachsen,7.51
1909,4,Niedersachsen/Hamburg/Bremen,7.51
1909,4,Nordrhein-Westfalen,8.5
1909,4,Rheinland-Pfalz,8.77
1909,4,Schleswig-Holstein,6.18
1909,4,Saarland,9.4
1909,4,Sachsen,7.58
1909,4,Sachsen-Anhalt,7.91
1909,4,Thueringen/Sachsen-Anhalt,7.6
1909,4,Thueringen,7.2
1909,4,Deutschland,7.78
1910,4,Brandenburg/Berlin,8.08
1910,4,Brandenburg,8.07
1910,4,Baden-Wuerttemberg,7.18
1910,4,Bayern,6.63
1910,4,Hessen,7.49
1910,4,Mecklenburg-Vorpommern,7.24
1910,4,Niedersachsen,7.34
1910,4,Niedersachsen/Hamburg/Bremen,7.35
1910,4,Nordrhein-Westfalen,7.6899999999999995
1910,4,Rheinland-Pfalz,7.6
1910,4,Schleswig-Holstein,6.9
1910,4,Saarland,7.7700000000000005
1910,4,Sachsen,7.17
1910,4,Sachsen-Anhalt,7.609999999999999
1910,4,Thueringen/Sachsen-Anhalt,7.1499999999999995
1910,4,Thueringen,6.57
1910,4,Deutschland,7.25
1911,4,Brandenburg/Berlin,8.44
1911,4,Brandenburg,8.43
1911,4,Baden-Wuerttemberg,6.6899999999999995
1911,4,Bayern,6.54
1911,4,Hessen,7.22
1911,4,Mecklenburg-Vorpommern,7.39
1911,4,Niedersachsen,7.430000000000001
1911,4,Niedersachsen/Hamburg/Bremen,7.430000000000001
1911,4,Nordrhein-Westfalen,7.619999999999999
1911,4,Rheinland-Pfalz,7.22
1911,4,Schleswig-Holstein,6.619999999999999
1911,4,Saarland,7.430000000000001
1911,4,Sachsen,7.5
1911,4,Sachsen-Anhalt,8.17
1911,4,Thueringen/Sachsen-Anhalt,7.59
1911,4,Thueringen,6.859999999999999
1911,4,Deutschland,7.24
1912,4,Brandenburg/Berlin,7.48
1912,4,Brandenburg,7.46
1912,4,Baden-Wuerttemberg,6.7
1912,4,Bayern,6
1912,4,Hessen,7.09
1912,4,Mecklenburg-Vorpommern,6.2700000000000005
1912,4,Niedersachsen,7.34
1912,4,Niedersachsen/Hamburg/Bremen,7.35
1912,4,Nordrhein-Westfalen,7.7700000000000005
1912,4,Rheinland-Pfalz,7.33
1912,4,Schleswig-Holstein,6.88
1912,4,Saarland,7.44
1912,4,Sachsen,6.35
1912,4,Sachsen-Anhalt,7.39
1912,4,Thueringen/Sachsen-Anhalt,6.8
1912,4,Thueringen,6.06
1912,4,Deutschland,6.859999999999999
1913,4,Brandenburg/Berlin,8.9
1913,4,Brandenburg,8.88
1913,4,Baden-Wuerttemberg,7.17
1913,4,Bayern,6.99
1913,4,Hessen,7.72
1913,4,Mecklenburg-Vorpommern,7.79
1913,4,Niedersachsen,8.08
1913,4,Niedersachsen/Hamburg/Bremen,8.1
1913,4,Nordrhein-Westfalen,8.53
1913,4,Rheinland-Pfalz,7.84
1913,4,Schleswig-Holstein,7.79
1913,4,Saarland,8.01
1913,4,Sachsen,7.95
1913,4,Sachsen-Anhalt,8.57
1913,4,Thueringen/Sachsen-Anhalt,7.95
1913,4,Thueringen,7.17
1913,4,Deutschland,7.8
1914,4,Brandenburg/Berlin,10.2
1914,4,Brandenburg,10.19
1914,4,Baden-Wuerttemberg,10.09
1914,4,Bayern,9.360000000000001
1914,4,Hessen,10.08
1914,4,Mecklenburg-Vorpommern,9.54
1914,4,Niedersachsen,9.739999999999998
1914,4,Niedersachsen/Hamburg/Bremen,9.75
1914,4,Nordrhein-Westfalen,10.48
1914,4,Rheinland-Pfalz,10.43
1914,4,Schleswig-Holstein,9.139999999999999
1914,4,Saarland,10.68
1914,4,Sachsen,9.43
1914,4,Sachsen-Anhalt,10.02
1914,4,Thueringen/Sachsen-Anhalt,9.59
1914,4,Thueringen,9.05
1914,4,Deutschland,9.81
1915,4,Brandenburg/Berlin,7.52
1915,4,Brandenburg,7.51
1915,4,Baden-Wuerttemberg,6.659999999999999
1915,4,Bayern,6.48
1915,4,Hessen,6.91
1915,4,Mecklenburg-Vorpommern,6.99
1915,4,Niedersachsen,6.91
1915,4,Niedersachsen/Hamburg/Bremen,6.92
1915,4,Nordrhein-Westfalen,7.26
1915,4,Rheinland-Pfalz,7.25
1915,4,Schleswig-Holstein,6.73
1915,4,Saarland,7.46
1915,4,Sachsen,6.56
1915,4,Sachsen-Anhalt,7.1499999999999995
1915,4,Thueringen/Sachsen-Anhalt,6.6499999999999995
1915,4,Thueringen,6.03
1915,4,Deutschland,6.859999999999999
1916,4,Brandenburg/Berlin,9.239999999999998
1916,4,Brandenburg,9.229999999999999
1916,4,Baden-Wuerttemberg,7.92
1916,4,Bayern,7.8
1916,4,Hessen,8.17
1916,4,Mecklenburg-Vorpommern,8.31
1916,4,Niedersachsen,8.32
